price,location,area,property_age,bedrooms,bathrooms,furnishing,parking,air_conditioning,main_road
37775200,Mumbai,1315,10,2,2,Unfurnished,2,No,Yes
29520500,Thane,1660,2,3,1,Unfurnished,1,Yes,Yes
5164454,Nashik,849,15,3,1,Semi-Furnished,0,No,No
10151579,Nashik,1846,21,1,1,Unfurnished,1,No,No
38420392,Mumbai,1238,25,3,2,Fully Furnished,2,No,Yes
6085823,Kolhapur,1262,23,4,3,Unfurnished,0,Yes,No
4188519,Kolhapur,846,25,4,2,Unfurnished,0,No,No
7734214,Kolhapur,1246,19,2,3,Fully Furnished,1,Yes,No
23054126,Mumbai,845,33,2,3,Fully Furnished,0,Yes,No
17955492,Thane,857,8,1,1,Semi-Furnished,0,Yes,Yes
41990978,Thane,2379,22,1,2,Semi-Furnished,2,No,No
5028209,Nagpur,508,9,4,2,Semi-Furnished,2,No,Yes
13450197,Nagpur,2363,22,2,2,Semi-Furnished,0,Yes,Yes
6630027,Solapur,1595,25,2,2,Unfurnished,1,No,Yes
34463156,Thane,1916,25,2,1,Unfurnished,1,No,Yes
13792703,Pune,1044,23,2,3,Semi-Furnished,0,No,Yes
10301153,Aurangabad,2047,14,3,2,Fully Furnished,0,Yes,No
14544395,Nagpur,2685,33,2,2,Semi-Furnished,2,Yes,Yes
64947706,Mumbai,2094,4,2,2,Fully Furnished,2,No,Yes
31487617,Mumbai,1108,10,4,1,Semi-Furnished,2,No,No
8844111,Nagpur,1062,1,4,3,Semi-Furnished,2,Yes,No
63129623,Mumbai,2250,29,2,3,Unfurnished,0,Yes,Yes
18835390,Nashik,2968,7,1,3,Fully Furnished,2,Yes,No
51841735,Mumbai,1775,31,2,1,Semi-Furnished,0,No,Yes
11528925,Nashik,1983,20,1,2,Fully Furnished,1,Yes,No
10578299,Solapur,2365,13,2,2,Semi-Furnished,0,No,Yes
1914767,Kolhapur,487,34,1,1,Fully Furnished,0,Yes,Yes
12093430,Thane,602,29,3,3,Semi-Furnished,1,Yes,Yes
52788574,Thane,2874,30,2,3,Semi-Furnished,0,Yes,No
9002480,Pune,662,12,2,2,Unfurnished,2,Yes,No
5115575,Aurangabad,497,0,4,2,Semi-Furnished,2,Yes,No
13022672,Nagpur,2189,15,4,1,Fully Furnished,1,Yes,Yes
8079735,Nashik,1548,33,1,3,Fully Furnished,0,No,No
12292387,Aurangabad,2132,4,4,2,Unfurnished,2,No,Yes
14026947,Aurangabad,2428,3,1,1,Fully Furnished,1,No,Yes
11826280,Kolhapur,2218,12,3,2,Semi-Furnished,0,No,No
81617625,Mumbai,2991,16,4,3,Fully Furnished,1,No,No
12481431,Solapur,2877,32,4,3,Fully Furnished,0,Yes,Yes
6117480,Kolhapur,1382,26,1,1,Semi-Furnished,0,Yes,Yes
21871413,Pune,1675,13,4,2,Semi-Furnished,1,No,No
35593387,Pune,2897,24,2,3,Unfurnished,1,Yes,Yes
50728703,Mumbai,1816,13,2,3,Semi-Furnished,0,No,Yes
6416009,Aurangabad,964,7,4,3,Unfurnished,2,Yes,Yes
4551778,Aurangabad,799,27,3,2,Semi-Furnished,1,Yes,Yes
8493519,Pune,636,31,2,3,Unfurnished,1,Yes,Yes
14710430,Aurangabad,2795,1,1,3,Fully Furnished,2,No,No
58394494,Thane,2813,27,3,2,Semi-Furnished,2,Yes,No
7344057,Kolhapur,1209,24,3,3,Fully Furnished,2,Yes,No
18578983,Thane,999,11,1,3,Unfurnished,2,No,No
7643780,Solapur,1494,20,4,1,Unfurnished,2,Yes,Yes
21282608,Pune,1608,22,3,3,Unfurnished,2,Yes,Yes
12077571,Solapur,2615,26,3,2,Fully Furnished,2,Yes,Yes
81261145,Mumbai,2874,28,1,3,Unfurnished,1,No,No
12662442,Aurangabad,2332,11,1,1,Unfurnished,2,No,Yes
21618686,Thane,1116,12,2,3,Semi-Furnished,0,No,Yes
27846614,Pune,2044,10,1,1,Semi-Furnished,1,Yes,No
7968811,Nagpur,1146,34,4,2,Semi-Furnished,2,Yes,Yes
6058105,Solapur,1431,16,1,2,Semi-Furnished,1,No,No
16545809,Nagpur,2712,13,2,2,Semi-Furnished,1,Yes,No
29278513,Pune,2472,15,4,2,Semi-Furnished,0,No,Yes
17489578,Kolhapur,2962,17,3,3,Semi-Furnished,2,Yes,Yes
16045723,Kolhapur,2827,1,2,3,Fully Furnished,0,Yes,Yes
33135842,Thane,1679,18,3,2,Fully Furnished,0,Yes,Yes
9027237,Kolhapur,1650,3,1,1,Unfurnished,0,Yes,Yes
5452838,Nagpur,1037,30,1,1,Fully Furnished,1,Yes,No
24224941,Thane,1391,27,1,3,Semi-Furnished,2,Yes,Yes
5754772,Aurangabad,1237,22,2,2,Semi-Furnished,0,No,No
14224942,Kolhapur,2682,15,4,1,Semi-Furnished,0,Yes,No
7344416,Aurangabad,1505,26,1,3,Unfurnished,1,Yes,No
9552316,Nagpur,1620,12,2,2,Unfurnished,2,No,No
6664948,Solapur,1367,15,2,3,Unfurnished,2,No,Yes
5379267,Nagpur,944,28,1,3,Fully Furnished,0,No,Yes
27195669,Mumbai,1037,20,1,3,Unfurnished,0,No,Yes
3703324,Nagpur,432,25,4,1,Fully Furnished,0,Yes,Yes
16008170,Kolhapur,2905,5,4,3,Unfurnished,2,No,Yes
12916322,Nashik,1870,25,4,2,Semi-Furnished,1,Yes,Yes
4203753,Aurangabad,766,13,1,1,Unfurnished,2,Yes,No
31025043,Mumbai,1124,33,4,3,Unfurnished,2,Yes,Yes
27355858,Thane,1384,6,3,3,Unfurnished,2,No,Yes
8822024,Aurangabad,1682,14,1,2,Semi-Furnished,0,Yes,Yes
10603259,Pune,782,25,3,1,Fully Furnished,0,No,Yes
10944863,Solapur,2642,22,3,2,Unfurnished,1,No,No
14810423,Aurangabad,2544,22,2,3,Fully Furnished,2,Yes,Yes
5833940,Solapur,1060,0,1,3,Unfurnished,0,Yes,No
14426542,Nashik,2072,10,3,2,Semi-Furnished,2,Yes,Yes
10888744,Nashik,1585,4,2,2,Unfurnished,0,Yes,No
4051167,Kolhapur,588,27,3,3,Fully Furnished,1,No,Yes
11774428,Nashik,2048,27,2,3,Unfurnished,0,Yes,Yes
38077273,Pune,2900,0,1,3,Unfurnished,1,Yes,No
8935718,Nagpur,1725,32,2,2,Semi-Furnished,0,No,No
13643001,Aurangabad,2476,8,2,1,Semi-Furnished,1,Yes,No
10705974,Pune,820,7,2,3,Semi-Furnished,0,Yes,No
49226878,Mumbai,1724,6,1,1,Unfurnished,2,Yes,No
72255412,Mumbai,2573,6,1,1,Fully Furnished,1,Yes,Yes
11911421,Nashik,1801,18,2,1,Unfurnished,2,Yes,Yes
20006579,Thane,999,0,3,1,Unfurnished,1,No,Yes
13045882,Solapur,2287,1,4,1,Semi-Furnished,2,Yes,Yes
56481746,Mumbai,1778,17,4,3,Fully Furnished,1,Yes,Yes
12339127,Pune,976,18,4,3,Unfurnished,1,Yes,No
6353722,Kolhapur,1141,3,1,1,Unfurnished,0,Yes,No
18445502,Nashik,2848,4,2,1,Unfurnished,0,No,Yes
39084827,Thane,2114,7,3,1,Fully Furnished,0,No,No
60360223,Mumbai,2200,13,4,2,Fully Furnished,0,Yes,No
13745422,Kolhapur,2367,3,2,3,Fully Furnished,1,No,No
11243178,Nagpur,1766,2,1,2,Semi-Furnished,1,Yes,No
13325485,Solapur,2727,16,2,2,Fully Furnished,1,No,Yes
4349920,Kolhapur,738,9,1,2,Semi-Furnished,0,Yes,Yes
31369154,Thane,1722,22,3,3,Unfurnished,2,No,No
3748482,Kolhapur,488,3,1,3,Fully Furnished,1,No,No
13698783,Aurangabad,2775,29,2,2,Semi-Furnished,1,No,Yes
54287064,Thane,2783,23,2,2,Fully Furnished,2,Yes,No
60390003,Mumbai,2217,10,1,3,Fully Furnished,1,No,Yes
26249155,Pune,1933,14,4,3,Fully Furnished,1,No,Yes
11746054,Solapur,2658,23,1,3,Fully Furnished,1,No,Yes
5997240,Nashik,614,8,4,2,Semi-Furnished,2,No,Yes
17964488,Nashik,2819,33,4,1,Unfurnished,2,No,Yes
9903618,Solapur,2081,0,1,2,Unfurnished,2,Yes,No
29482579,Pune,2408,6,2,1,Unfurnished,0,Yes,Yes
24520747,Thane,1478,29,4,3,Semi-Furnished,1,No,No
15333393,Thane,819,31,1,1,Unfurnished,2,Yes,No
58992784,Mumbai,2166,25,1,2,Unfurnished,2,Yes,No
10632932,Nagpur,1712,32,4,2,Fully Furnished,1,Yes,Yes
8432027,Aurangabad,1596,30,1,3,Fully Furnished,0,Yes,Yes
84500978,Mumbai,2958,11,2,2,Fully Furnished,1,No,Yes
29279775,Mumbai,979,12,3,2,Fully Furnished,0,Yes,Yes
18504650,Nashik,2805,18,2,3,Unfurnished,0,Yes,Yes
14373936,Nashik,2266,34,1,1,Unfurnished,1,No,Yes
27844933,Pune,2130,21,2,2,Unfurnished,1,No,Yes
49535402,Mumbai,1710,1,3,1,Semi-Furnished,1,No,Yes
11018069,Solapur,2245,6,1,3,Semi-Furnished,2,Yes,No
40257871,Thane,2139,8,4,2,Fully Furnished,2,No,No
14290172,Kolhapur,2978,9,2,3,Unfurnished,0,No,No
68292931,Mumbai,2363,24,2,3,Semi-Furnished,0,Yes,Yes
9455024,Nagpur,1335,9,4,2,Semi-Furnished,1,No,Yes
15025107,Aurangabad,2823,6,1,1,Unfurnished,2,Yes,No
26662935,Pune,1984,22,4,3,Fully Furnished,2,Yes,No
15069361,Nagpur,2426,12,3,3,Fully Furnished,2,No,Yes
28872794,Thane,1547,11,2,1,Semi-Furnished,2,Yes,No
14158807,Kolhapur,2448,13,1,3,Fully Furnished,2,Yes,No
8940078,Solapur,1720,0,1,3,Unfurnished,0,Yes,Yes
11120391,Pune,881,14,2,3,Semi-Furnished,0,Yes,No
9821305,Solapur,2192,9,2,3,Semi-Furnished,0,No,Yes
24114461,Pune,2004,26,3,1,Semi-Furnished,2,Yes,Yes
25329732,Mumbai,894,15,1,1,Unfurnished,2,No,No
7309454,Nashik,1221,32,2,3,Fully Furnished,2,No,No
24962380,Mumbai,959,31,2,2,Unfurnished,2,No,Yes
11359546,Nagpur,1869,25,4,3,Semi-Furnished,1,Yes,No
13591446,Nagpur,2434,16,2,2,Unfurnished,0,Yes,No
7415467,Kolhapur,1390,20,2,3,Unfurnished,2,No,No
11912858,Solapur,2898,32,2,2,Semi-Furnished,1,Yes,No
18707991,Pune,1431,13,2,3,Semi-Furnished,2,Yes,Yes
7902895,Kolhapur,1395,17,4,3,Fully Furnished,2,No,No
8992342,Aurangabad,1598,18,2,3,Semi-Furnished,0,No,Yes
15977063,Nashik,2651,18,1,3,Fully Furnished,2,Yes,Yes
5544541,Nashik,832,31,4,2,Unfurnished,2,Yes,No
1965919,Kolhapur,495,29,3,1,Unfurnished,1,No,No
3240296,Kolhapur,431,10,1,2,Semi-Furnished,2,No,Yes
78360768,Mumbai,2710,23,1,3,Unfurnished,0,No,Yes
11526169,Aurangabad,2458,29,1,1,Unfurnished,0,No,No
32221213,Pune,2403,6,4,3,Fully Furnished,0,Yes,No
14044777,Aurangabad,2556,3,3,1,Unfurnished,0,No,Yes
5209384,Kolhapur,864,10,2,2,Fully Furnished,0,Yes,No
4272204,Aurangabad,609,27,4,1,Fully Furnished,1,No,Yes
11811772,Nashik,1976,22,4,1,Fully Furnished,0,Yes,Yes
42092054,Mumbai,1535,25,1,1,Unfurnished,0,No,No
3170952,Solapur,732,25,2,2,Fully Furnished,0,No,No
19604530,Pune,1766,11,1,1,Fully Furnished,0,No,Yes
5195517,Solapur,822,13,4,3,Semi-Furnished,1,Yes,No
7313866,Nashik,1153,30,3,3,Fully Furnished,2,Yes,No
26813712,Mumbai,834,2,1,3,Fully Furnished,1,No,Yes
14623915,Pune,1095,14,3,3,Fully Furnished,0,No,Yes
11047260,Nagpur,1902,1,4,1,Unfurnished,0,No,No
43663574,Thane,2328,17,4,2,Unfurnished,0,No,Yes
68948903,Mumbai,2292,21,3,2,Fully Furnished,1,Yes,Yes
34425219,Thane,1842,5,4,2,Semi-Furnished,1,No,Yes
2512904,Kolhapur,401,14,3,1,Unfurnished,0,Yes,No
24994855,Thane,1409,34,3,3,Fully Furnished,0,Yes,No
33068416,Pune,2728,20,2,1,Unfurnished,1,Yes,Yes
13993337,Nagpur,2635,33,4,2,Semi-Furnished,2,No,Yes
16439575,Thane,809,15,3,2,Unfurnished,2,Yes,No
5264728,Pune,417,30,4,1,Fully Furnished,0,Yes,No
3736964,Nashik,407,6,1,2,Semi-Furnished,2,Yes,No
44677954,Mumbai,1559,10,3,1,Semi-Furnished,2,No,Yes
47595908,Thane,2643,10,2,1,Semi-Furnished,2,No,No
13502466,Nashik,2196,21,4,1,Unfurnished,1,No,No
48973925,Thane,2821,2,4,1,Fully Furnished,0,Yes,No
44327746,Mumbai,1515,10,2,3,Fully Furnished,0,No,No
15288924,Aurangabad,2845,10,3,1,Semi-Furnished,0,Yes,No
5889077,Nashik,848,12,2,1,Semi-Furnished,0,Yes,No
34204390,Mumbai,1214,13,2,3,Unfurnished,1,No,No
12709044,Nagpur,1983,33,3,2,Unfurnished,2,Yes,Yes
7321528,Aurangabad,1047,3,4,3,Semi-Furnished,0,No,No
43363330,Thane,2556,11,1,3,Fully Furnished,1,Yes,No
10923640,Solapur,1933,5,4,3,Unfurnished,0,Yes,No
28402366,Pune,2599,30,1,2,Fully Furnished,2,No,No
5635384,Nagpur,609,6,4,3,Semi-Furnished,0,Yes,No
4259560,Solapur,1000,15,2,1,Semi-Furnished,0,No,No
19950537,Pune,1573,31,3,3,Semi-Furnished,0,Yes,No
14751356,Aurangabad,2849,21,2,1,Semi-Furnished,1,Yes,No
17805048,Pune,1540,31,2,1,Semi-Furnished,1,Yes,Yes
27101605,Pune,2248,3,1,2,Unfurnished,2,Yes,No
14394486,Nashik,1943,20,4,2,Semi-Furnished,0,Yes,No
69823842,Mumbai,2540,34,4,2,Unfurnished,0,No,Yes
14775738,Nashik,2414,30,1,3,Semi-Furnished,2,Yes,Yes
14727658,Nashik,2133,6,2,3,Semi-Furnished,1,Yes,No
28211029,Thane,1483,26,4,1,Semi-Furnished,1,No,No
7151761,Kolhapur,1563,28,1,2,Unfurnished,2,Yes,Yes
6621783,Pune,475,1,3,1,Unfurnished,0,No,Yes
2546149,Nagpur,589,31,1,1,Semi-Furnished,1,Yes,No
5305613,Nagpur,996,22,2,1,Unfurnished,1,No,No
13651132,Pune,1018,16,4,2,Unfurnished,0,Yes,No
7613951,Solapur,1535,7,2,2,Unfurnished,0,Yes,No
5778842,Nagpur,820,12,3,2,Semi-Furnished,1,Yes,Yes
6300819,Solapur,1406,13,1,2,Unfurnished,2,No,No
14548545,Aurangabad,2766,25,4,3,Fully Furnished,0,No,Yes
12504146,Solapur,2428,9,3,2,Fully Furnished,2,No,No
18330752,Pune,1328,18,4,2,Fully Furnished,2,Yes,Yes
18663671,Nashik,2699,0,4,1,Fully Furnished,2,No,Yes
6396799,Nashik,889,1,2,1,Unfurnished,0,Yes,No
6558394,Kolhapur,1161,10,2,1,Semi-Furnished,1,No,No
74450534,Mumbai,2589,22,2,3,Fully Furnished,2,Yes,Yes
5967114,Solapur,1090,6,2,3,Semi-Furnished,2,No,No
8045243,Kolhapur,1278,6,1,2,Semi-Furnished,2,Yes,Yes
7681767,Nagpur,1161,13,4,2,Semi-Furnished,0,Yes,Yes
3904389,Nagpur,501,0,2,1,Semi-Furnished,0,No,Yes
79027851,Mumbai,2857,5,4,3,Unfurnished,1,No,No
27670812,Mumbai,1018,10,1,1,Unfurnished,0,Yes,No
13261879,Aurangabad,2394,4,2,3,Unfurnished,2,No,No
6300439,Solapur,1471,33,4,2,Unfurnished,0,Yes,No
9144963,Nashik,1362,33,2,2,Fully Furnished,0,No,Yes
13324800,Thane,684,6,1,2,Unfurnished,1,No,Yes
3759624,Kolhapur,673,17,2,2,Unfurnished,0,Yes,No
12950255,Aurangabad,2172,9,4,1,Semi-Furnished,1,No,Yes
8256729,Solapur,1790,18,1,2,Fully Furnished,2,No,Yes
8280677,Aurangabad,1207,8,4,3,Unfurnished,1,Yes,No
5103822,Aurangabad,842,15,3,2,Unfurnished,1,Yes,No
15099169,Thane,776,12,1,3,Unfurnished,2,Yes,Yes
8668437,Pune,618,18,4,2,Unfurnished,2,Yes,No
13114050,Nashik,2418,30,1,2,Fully Furnished,0,Yes,No
43365752,Thane,2393,27,3,3,Unfurnished,1,No,Yes
7342355,Nashik,1128,27,2,1,Fully Furnished,1,Yes,Yes
8097195,Thane,476,32,2,3,Unfurnished,0,No,Yes
4927597,Kolhapur,1111,32,3,2,Unfurnished,1,No,No
44762187,Thane,2312,12,3,1,Semi-Furnished,2,No,No
22905493,Thane,1219,3,3,2,Fully Furnished,0,No,Yes
4399195,Kolhapur,934,30,2,3,Semi-Furnished,0,No,Yes
7082845,Pune,468,0,2,3,Semi-Furnished,2,Yes,No
79335027,Mumbai,2740,21,4,1,Unfurnished,1,No,Yes
49390882,Thane,2717,22,3,3,Fully Furnished,1,Yes,No
5644926,Aurangabad,961,11,3,1,Semi-Furnished,0,No,No
13643124,Pune,960,19,4,2,Semi-Furnished,1,No,No
41950842,Thane,2311,16,1,1,Semi-Furnished,0,No,Yes
55702844,Thane,2801,6,2,1,Semi-Furnished,2,No,No
51749063,Mumbai,1837,2,3,3,Unfurnished,2,No,Yes
11065577,Nagpur,1873,14,4,3,Semi-Furnished,0,Yes,No
13269530,Aurangabad,2580,15,2,1,Unfurnished,0,No,No
3968083,Nagpur,594,20,3,3,Unfurnished,0,No,Yes
13186587,Solapur,2964,13,1,1,Unfurnished,2,No,No
6986549,Kolhapur,1208,16,4,3,Semi-Furnished,2,Yes,No
66736794,Mumbai,2500,17,1,2,Unfurnished,2,No,No
15536148,Pune,1147,6,4,2,Fully Furnished,1,No,No
19129675,Thane,1120,27,1,2,Fully Furnished,2,No,No
17266787,Nagpur,2732,9,4,3,Semi-Furnished,1,No,No
11863411,Aurangabad,1960,3,1,1,Fully Furnished,0,No,Yes
20142379,Pune,1566,14,4,2,Fully Furnished,1,Yes,Yes
6515052,Kolhapur,1038,13,4,1,Semi-Furnished,0,Yes,Yes
23454634,Thane,1291,31,4,1,Semi-Furnished,2,Yes,Yes
16817883,Nashik,2977,23,1,1,Semi-Furnished,1,Yes,No
53432023,Mumbai,1819,21,4,1,Semi-Furnished,0,No,Yes
6637439,Nashik,1107,19,2,2,Semi-Furnished,1,No,No
13068715,Kolhapur,2774,22,2,1,Semi-Furnished,1,Yes,No
37672229,Pune,2848,12,4,1,Fully Furnished,1,Yes,Yes
5038572,Nashik,638,6,4,1,Semi-Furnished,2,No,No
7923668,Nashik,1405,29,2,2,Unfurnished,1,No,No
7244450,Nagpur,907,21,4,3,Fully Furnished,0,Yes,No
79534783,Mumbai,2769,2,2,1,Semi-Furnished,1,No,Yes
14978601,Kolhapur,2501,18,4,1,Unfurnished,2,Yes,Yes
14033951,Nagpur,2140,3,4,2,Unfurnished,2,Yes,No
8376941,Kolhapur,1444,5,3,1,Semi-Furnished,2,Yes,Yes
55756522,Mumbai,1803,18,4,3,Semi-Furnished,0,No,Yes
6128526,Nagpur,1108,22,1,2,Semi-Furnished,2,Yes,No
10584353,Solapur,2596,16,4,1,Semi-Furnished,0,No,No
14320743,Nagpur,2327,25,4,2,Semi-Furnished,1,Yes,No
2028438,Aurangabad,412,22,2,1,Semi-Furnished,1,No,No
31204965,Mumbai,1093,10,3,2,Unfurnished,0,No,Yes
10376055,Kolhapur,1652,7,4,3,Fully Furnished,0,No,Yes
35093770,Pune,2920,27,1,3,Unfurnished,2,No,No
2436440,Solapur,690,33,2,2,Unfurnished,2,Yes,No
6777293,Aurangabad,1323,15,2,1,Unfurnished,0,Yes,No
45622664,Mumbai,1501,26,4,3,Fully Furnished,2,Yes,Yes
11531124,Thane,613,4,1,1,Semi-Furnished,0,No,No
13823445,Aurangabad,2288,10,4,3,Semi-Furnished,0,Yes,Yes
4154784,Aurangabad,934,28,1,1,Semi-Furnished,2,No,No
9833589,Solapur,2197,29,4,1,Fully Furnished,1,Yes,No
12812371,Aurangabad,2260,10,1,1,Semi-Furnished,2,No,Yes
12462784,Nagpur,2058,23,2,1,Semi-Furnished,2,No,Yes
17125434,Mumbai,560,18,1,3,Semi-Furnished,1,Yes,No
2993083,Solapur,716,34,3,2,Fully Furnished,0,No,Yes
11365065,Solapur,2294,6,2,1,Unfurnished,2,Yes,No
2638805,Nagpur,651,34,1,3,Unfurnished,1,No,No
31948254,Pune,2515,6,3,3,Semi-Furnished,1,Yes,Yes
10506424,Nashik,1538,20,3,1,Fully Furnished,1,Yes,Yes
19469429,Thane,1255,32,2,1,Unfurnished,1,Yes,No
4231547,Solapur,854,31,4,3,Semi-Furnished,1,Yes,No
3510375,Kolhapur,838,33,2,2,Unfurnished,1,Yes,No
8490369,Aurangabad,1549,19,4,2,Unfurnished,1,No,Yes
32918415,Pune,2259,2,4,2,Fully Furnished,1,Yes,Yes
27887208,Thane,1458,25,2,2,Semi-Furnished,1,No,No
10640772,Kolhapur,1996,26,4,3,Fully Furnished,0,Yes,Yes
7656375,Kolhapur,1416,22,3,2,Fully Furnished,0,No,Yes
17018999,Aurangabad,2897,5,4,3,Unfurnished,2,No,No
8221791,Nashik,1275,21,2,2,Fully Furnished,0,No,No
5873433,Kolhapur,971,4,2,1,Semi-Furnished,1,Yes,No
19906919,Pune,1636,10,1,2,Unfurnished,1,Yes,Yes
8163321,Solapur,1917,33,2,3,Semi-Furnished,1,No,No
8402205,Aurangabad,1623,32,4,3,Semi-Furnished,1,No,No
6098201,Nashik,797,6,2,3,Fully Furnished,0,Yes,No
15090591,Aurangabad,2522,10,2,2,Unfurnished,1,Yes,Yes
16707474,Kolhapur,2929,16,1,3,Fully Furnished,1,Yes,Yes
8058492,Nagpur,1440,17,1,2,Semi-Furnished,1,Yes,No
11917782,Kolhapur,1972,14,2,1,Fully Furnished,1,Yes,Yes
13389331,Nashik,2160,30,3,1,Fully Furnished,1,No,Yes
2338734,Solapur,535,15,2,1,Unfurnished,1,No,No
34566307,Pune,2850,3,1,3,Fully Furnished,2,Yes,Yes
11466230,Pune,961,30,1,2,Fully Furnished,2,No,No
48122745,Thane,2655,22,3,1,Fully Furnished,0,Yes,No
55749049,Mumbai,1852,6,4,3,Fully Furnished,1,Yes,Yes
7058772,Nashik,1014,2,1,3,Fully Furnished,2,No,Yes
10525695,Kolhapur,1805,10,4,2,Unfurnished,1,No,Yes
20117431,Pune,1581,22,4,1,Unfurnished,1,Yes,No
12626021,Solapur,2775,3,4,2,Semi-Furnished,1,No,No
6221814,Kolhapur,842,8,4,1,Semi-Furnished,2,Yes,Yes
6478586,Solapur,1252,24,3,3,Semi-Furnished,0,Yes,Yes
6436474,Nagpur,1065,15,1,2,Unfurnished,1,Yes,Yes
14468027,Nashik,2478,25,3,2,Unfurnished,0,Yes,Yes
18898682,Nagpur,2968,23,3,2,Semi-Furnished,1,Yes,Yes
12980675,Nagpur,2149,31,4,1,Unfurnished,2,Yes,Yes
7986983,Nagpur,1655,34,4,2,Unfurnished,1,Yes,No
9390807,Pune,732,15,1,2,Fully Furnished,0,No,Yes
13850869,Nagpur,2197,14,3,1,Fully Furnished,2,No,No
29773901,Pune,2205,4,3,3,Fully Furnished,0,No,Yes
12381704,Kolhapur,2430,22,4,3,Semi-Furnished,0,No,Yes
23905328,Pune,2160,33,1,1,Unfurnished,1,No,No
16068789,Aurangabad,2729,4,3,3,Semi-Furnished,1,Yes,No
15512851,Nashik,2403,9,4,1,Semi-Furnished,2,Yes,No
8019703,Nagpur,1253,18,3,2,Fully Furnished,1,No,Yes
24602868,Mumbai,825,21,4,3,Unfurnished,2,Yes,Yes
4773378,Kolhapur,1063,27,2,1,Semi-Furnished,1,No,No
7152329,Aurangabad,878,8,4,3,Semi-Furnished,1,Yes,Yes
8808511,Solapur,1900,10,3,3,Semi-Furnished,0,No,Yes
8353856,Pune,585,0,2,1,Unfurnished,0,No,Yes
15068477,Nashik,2213,9,2,1,Unfurnished,2,Yes,Yes
41114780,Thane,2078,4,4,1,Semi-Furnished,0,Yes,No
44423284,Thane,2399,0,4,1,Fully Furnished,0,No,Yes
5749531,Solapur,1400,28,4,1,Semi-Furnished,1,Yes,No
9507797,Aurangabad,1648,16,4,3,Fully Furnished,0,Yes,No
10989269,Kolhapur,2259,32,3,1,Fully Furnished,1,No,No
74732331,Mumbai,2483,30,2,1,Semi-Furnished,2,No,Yes
4067809,Aurangabad,929,27,1,2,Unfurnished,2,No,Yes
14575845,Kolhapur,2945,33,3,3,Fully Furnished,0,No,No
25996374,Pune,2400,22,1,1,Fully Furnished,0,No,Yes
5177580,Aurangabad,872,28,4,3,Unfurnished,2,No,Yes
14656778,Mumbai,437,3,3,3,Semi-Furnished,2,No,Yes
17984215,Mumbai,592,12,2,2,Unfurnished,1,Yes,Yes
16874989,Nashik,2799,32,2,2,Unfurnished,2,No,Yes
17938025,Thane,734,0,4,3,Semi-Furnished,2,No,Yes
25074200,Pune,1888,5,2,3,Semi-Furnished,0,Yes,Yes
8897979,Kolhapur,1727,14,2,3,Fully Furnished,0,Yes,No
11755456,Nagpur,1904,2,2,3,Unfurnished,2,No,No
18647395,Pune,1375,5,1,3,Fully Furnished,2,No,No
13030400,Kolhapur,2828,20,4,2,Fully Furnished,0,No,No
64429947,Mumbai,2231,12,2,2,Fully Furnished,2,No,No
10070766,Kolhapur,1869,2,2,1,Unfurnished,1,No,Yes
20090849,Mumbai,657,9,3,2,Fully Furnished,2,Yes,No
11263011,Thane,560,14,2,3,Semi-Furnished,1,Yes,No
15593945,Mumbai,601,29,1,3,Fully Furnished,1,No,No
22728079,Mumbai,871,14,3,3,Unfurnished,1,Yes,No
12539412,Kolhapur,2593,29,2,3,Fully Furnished,0,Yes,No
24700080,Thane,1206,11,4,2,Fully Furnished,1,No,Yes
13746242,Nagpur,2514,12,2,3,Semi-Furnished,0,Yes,No
16636484,Nashik,2724,15,1,1,Semi-Furnished,2,No,No
4339255,Kolhapur,959,33,3,1,Unfurnished,1,Yes,Yes
16601390,Nagpur,2378,9,1,3,Semi-Furnished,1,Yes,Yes
35779336,Mumbai,1264,17,2,3,Unfurnished,0,Yes,Yes
6344100,Nagpur,744,3,3,2,Fully Furnished,0,No,Yes
25145727,Thane,1352,15,3,1,Unfurnished,1,Yes,Yes
16838215,Pune,1262,16,2,1,Fully Furnished,2,Yes,Yes
29606013,Mumbai,955,33,3,2,Fully Furnished,2,Yes,Yes
74707666,Mumbai,2755,12,2,3,Semi-Furnished,0,Yes,No
28649351,Mumbai,968,7,2,2,Fully Furnished,1,Yes,No
18892001,Nashik,2638,7,1,2,Fully Furnished,2,Yes,No
84345329,Mumbai,2926,7,1,2,Semi-Furnished,2,No,No
78372843,Mumbai,2702,30,1,1,Fully Furnished,0,No,No
14576796,Aurangabad,2816,11,1,2,Unfurnished,0,Yes,No
9236766,Kolhapur,1446,8,2,3,Semi-Furnished,1,Yes,Yes
8346138,Solapur,1576,11,3,1,Fully Furnished,2,Yes,Yes
51617226,Thane,2560,24,2,2,Semi-Furnished,2,No,No
6849488,Kolhapur,1144,17,4,3,Semi-Furnished,1,No,Yes
7485930,Nagpur,1394,27,1,1,Semi-Furnished,1,No,Yes
4703555,Nagpur,485,6,2,3,Fully Furnished,0,Yes,No
36787274,Thane,1972,21,3,2,Unfurnished,0,No,Yes
9126444,Kolhapur,1469,19,4,1,Semi-Furnished,2,Yes,No
9130181,Kolhapur,1808,8,1,1,Semi-Furnished,1,No,No
4067072,Solapur,796,14,1,3,Unfurnished,0,No,Yes
9532444,Nagpur,1488,28,4,3,Fully Furnished,0,Yes,Yes
5773160,Nagpur,881,27,1,3,Fully Furnished,1,Yes,Yes
